,Tweets,len,ID,Date,Source,Likes,RT
2020-05-01 16:02:05,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 16:01:59,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:01:50,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 16:01:49,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:01:38,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:01:33,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:01:32,"b'RT @SakalMediaNews: India is producing 30 crore #hydroxychloroquine (HCQ) tablets per month: PD Vaghela, Chairman, Empowered Group-3.\n\nhttp\xe2\x80\xa6'"
2020-05-01 16:01:07,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:01:06,"b'RT @rameshlaus: #BREAKING :\n\nTN:\n\nNew cases - 203 (Highest ever for a single day)\n\nTotal cases - 2,526 \n\n#CoronavirusIndia'"
2020-05-01 16:01:02,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:01:01,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:54,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 16:00:51,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:50,"b""For the first time, #India 's daily cases have gone above 2,000...\n\nNearly 2,400 cases today... Highest since\xe2\x80\xa6 https://t.co/hH08o7lGWg"""
2020-05-01 16:00:41,"b'India is producing 30 crore #hydroxychloroquine (HCQ) tablets per month: PD Vaghela, Chairman, Empowered Group-3.\xe2\x80\xa6 https://t.co/aCECpBqytB'"
2020-05-01 16:00:41,"b'India is producing 30 crore #hydroxychloroquine (HCQ) tablets per month: PD Vaghela, Chairman, Empowered Group-3.\xe2\x80\xa6 https://t.co/4VQzWq0Aoc'"
2020-05-01 16:00:38,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:36,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:35,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:32,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:28,"b'#Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian st\xe2\x80\xa6 https://t.co/urnnksLvkL'"
2020-05-01 16:00:22,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:17,"b'RT @hkakkar494: @OfficialMSGfc Dera Sacha Sauda volunteers are contributing a lot to fight against Corona Virus, here we have some of our v\xe2\x80\xa6'"
2020-05-01 16:00:16,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 16:00:07,b'RT @batterydukaan: #BigChallenge : How do you want to travel after #lockdown ends?\n\n#coronavirus #coronavirusindia #lifeafterlockdown #Covi\xe2\x80\xa6'
2020-05-01 16:00:07,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 16:00:07,b'RT @dusnumberi_sanj: Home ministry: 5 pages of detailed colour-code instructions. \n\nMe: Theke khul gaye \xf0\x9f\xa4\x94!\n\n#coronavirusindia'
2020-05-01 16:00:03,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:59:55,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:52,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:48,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:59:43,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:39,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:36,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:32,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:59:31,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:31,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:16,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:14,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:59:12,b'@WHO is duplicate. Bcoz its chinese\n\n#CoronaUpdatesInIndia #coronavirusindia #coronavirus #COVID2019india #COVID19outbreak #CovidUpdates'
2020-05-01 15:58:53,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:58:51,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:58:40,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:58:39,"b'RT @hkakkar494: @OfficialMSGfc 325 necessary kits has been distributed by the followers of #DeraSachaSauda, Rori Kapura, Faridkot to the lo\xe2\x80\xa6'"
2020-05-01 15:58:38,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:58:37,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:58:25,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:58:22,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:58:13,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:58:01,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:57:47,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:57:38,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:57:28,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:57:23,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:57:09,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:57:08,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:57:07,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:57:05,"b'RT @rameshlaus: #BREAKING :\n\nTN:\n\nNew cases - 203 (Highest ever for a single day)\n\nTotal cases - 2,526 \n\n#CoronavirusIndia'"
2020-05-01 15:57:01,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:57,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:56,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:53,b'#BigChallenge : How do you want to travel after #lockdown ends?\n\n#coronavirus #coronavirusindia #lifeafterlockdown #Covid_19india #India'
2020-05-01 15:56:45,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:38,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:25,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:22,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:16,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:15,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:14,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:11,b'KMC medico found dead in hostel\n#woman #house #Kilpauk #Medical #College #Covidduty  #KMC #hostel  #CRRI\xe2\x80\xa6 https://t.co/ISr29ub6Aq'
2020-05-01 15:56:11,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:07,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:04,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:56:03,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:55:56,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:55:55,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:55:55,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:55:53,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:55:44,"b""RT @thala_sudhar: BREAKING :\n\nTN:\n\nNew cases - 203 (Highest ever for a single day)\n\nTotal cases - 2,526 \xf0\x9f\x98\xa8\n\nDon't know how it is spreading e\xe2\x80\xa6"""
2020-05-01 15:55:42,"b""RT @rameshlaus: For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since #CoronavirusOut\xe2\x80\xa6"""
2020-05-01 15:55:40,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:55:34,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:55:05,"b""For the first time, #India 's daily cases have gone above 2,000..\n\nNearly 2,400 cases today.. Highest since\xe2\x80\xa6 https://t.co/PBLSz8aj4w"""
2020-05-01 15:54:14,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:54:02,"b'RT @Zebaism: Since many friends are asking: \n\nDelhi, as a whole is a red zone. All districts, all areas are a red zone. \n\nDELHI: RED ZONE\xe2\x80\xa6'"
2020-05-01 15:53:55,b'Home ministry: 5 pages of detailed colour-code instructions. \n\nMe: Theke khul gaye \xf0\x9f\xa4\x94!\n\n#coronavirusindia'
2020-05-01 15:53:54,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:53:46,"b'RT @OfficialMSGfc: 325 necessary kits has been distributed by the followers of #DeraSachaSauda, Rori Kapura, Faridkot to the local needy on\xe2\x80\xa6'"
2020-05-01 15:53:38,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:53:09,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:53:06,b'RT @TalathMajeed: Distribution of nearly 100 Food Packets in Sanjay Gandhi Institute campus by WPI.\n#coronavirusindia #CoronavirusPandemic\xe2\x80\xa6'
2020-05-01 15:52:20,"b""RT @GoNews_India: Drivers' unions in #Delhi say only 5% of them have received Rs 5,000 as promised by the #DelhiGovt and the rest of them a\xe2\x80\xa6"""
2020-05-01 15:52:11,b'RT @rameshlaus: #BREAKING :\n\nConsiderable relaxation in Orange and Green Zone districts..\n\n#CoronavirusIndia #Lockdown3Point0'
2020-05-01 15:51:22,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:51:12,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:51:09,"b'RT @Poorvika_Mobile: Awareness from @Poorvika_Mobile !!\nAs the deadly #Corona Virus (COVID-19) is spreading, it is important for every one\xe2\x80\xa6'"
2020-05-01 15:51:08,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:50:43,"b'RT @bible_journey: Need #strength to cope with #stress &amp; #anxiety?\nDiscover some #goodnews from God, our loving heavenly father\n\n#Today - P\xe2\x80\xa6'"
2020-05-01 15:50:12,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:49:56,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:49:54,"b""RT @GoNews_India: Drivers' unions in #Delhi say only 5% of them have received Rs 5,000 as promised by the #DelhiGovt and the rest of them a\xe2\x80\xa6"""
2020-05-01 15:49:51,b'RT @rameshlaus: #Telangana is not doing enough tests..\n\n#CoronavirusIndia'
2020-05-01 15:49:38,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:49:35,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:49:23,"b""RT @GoNews_India: Drivers' unions in #Delhi say only 5% of them have received Rs 5,000 as promised by the #DelhiGovt and the rest of them a\xe2\x80\xa6"""
2020-05-01 15:49:07,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:49:07,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:48:49,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:48:38,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:48:35,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:48:34,"b'6,000 Labourers and Students Brought Back to #JammuKashmir amid #CoronavirusOutbreakindia.\n\n#CoronaWarrior\xe2\x80\xa6 https://t.co/LbEMRkaagq'"
2020-05-01 15:48:19,"b""RT @GoNews_India: Drivers' unions in #Delhi say only 5% of them have received Rs 5,000 as promised by the #DelhiGovt and the rest of them a\xe2\x80\xa6"""
2020-05-01 15:48:17,"b""RT @GoNews_India: Drivers' unions in #Delhi say only 5% of them have received Rs 5,000 as promised by the #DelhiGovt and the rest of them a\xe2\x80\xa6"""
2020-05-01 15:48:11,b'May is causing Mayhem \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\n\n#Covid_19\n#May2020\n#CoronavirusIndia\n#Indiafightscorona\n#Stayhomestaysafe'
2020-05-01 15:47:35,b'RT @rameshlaus: #Kerala has literally flattened the #CoronavirusPandemic \n\nNew cases Today - 0 / ZERO \n\n#CoronavirusIndia'
2020-05-01 15:47:34,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:47:26,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:46:49,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:46:46,b'RT @s_amit007: Panvel sees 12 new positive cases of #Covid_19 on May 1. Total positive cases reached 81. Most of d positive cases are linke\xe2\x80\xa6'
2020-05-01 15:46:16,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:46:14,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:46:02,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:45:49,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:45:38,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:45:27,b'@geekyranjit With #coronavirusindia I think mobile companies like @Apple @GoogleIndia @SamsungMobile must rethink a\xe2\x80\xa6 https://t.co/ROmW0xFclq'
2020-05-01 15:44:40,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:44:11,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:43:58,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:43:54,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:43:46,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:43:39,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:43:17,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:43:03,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:42:56,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:42:55,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:42:40,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:42:39,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:42:34,b'RT @rameshlaus: #BREAKING : #Lockdown extended for two more weeks..\n\n#CoronavirusIndia'
2020-05-01 15:42:10,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:41:59,b'RT @tv9kannada: Lockdown 3.0: 6 Districts Comes Under Red Zone In Karnataka\n\nVideo Link \xe2\x96\xbahttps://t.co/9MXoQFZOWt\n\n#TV9Kannada #NationwideLo\xe2\x80\xa6'
2020-05-01 15:41:53,"b'RT @OfficialMSGfc: Dera Sacha Sauda again has come forward to help the needy ones in the dense situation, providing necessary kits to 100 f\xe2\x80\xa6'"
2020-05-01 15:41:50,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:41:43,"b'#Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nTotal - 11.506\n\n#CoronavirusIndia'"
2020-05-01 15:41:35,b'RT @tv9kannada: Lockdown 3.0: Relaxation For Corona Orange Zone\n\nVideo Link \xe2\x96\xbahttps://t.co/BOir6oFcKU\n\n#TV9Kannada #NationwideLockdownExtend\xe2\x80\xa6'
2020-05-01 15:41:33,b'RT @OfficialMSGfc: Dera Sacha Sauda volunteers from Kalyan Nagar are contributing their efforts by providing masks to fight against Corona\xe2\x80\xa6'
2020-05-01 15:41:29,"b'RT @OfficialMSGfc: Dera Sacha Sauda volunteers are contributing a lot to fight against Corona Virus, here we have some of our volunteers wh\xe2\x80\xa6'"
2020-05-01 15:41:25,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:41:21,"b'RT @OfficialMSGfc: 200 kits of necessary items has been distributed to needy ones in Kharar, Punjab!\n\nMay God bless all those brave souls w\xe2\x80\xa6'"
2020-05-01 15:41:19,"b'RT @OfficialMSGfc: 325 necessary kits has been distributed by the followers of #DeraSachaSauda, Rori Kapura, Faridkot to the local needy on\xe2\x80\xa6'"
2020-05-01 15:41:16,"b'RT @OfficialMSGfc: No one is ready to relax, everyone is working hard to help the people!\nHere, volunteer of Dera Sacha Sauda, Ludhiana, Pu\xe2\x80\xa6'"
2020-05-01 15:41:12,"b'RT @OfficialMSGfc: Bus and Police Stations were sanitised by the volunteers of Dera Sacha Sauda, Rai Singh Nagar! \n\n#Welfare #SocialWelfare\xe2\x80\xa6'"
2020-05-01 15:41:01,b'RT @rameshlaus: #BREAKING :\n\nConsiderable relaxation in Orange and Green Zone districts..\n\n#CoronavirusIndia #Lockdown3Point0'
2020-05-01 15:40:53,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
2020-05-01 15:40:24,b'RT @tv9kannada: Lockdown 3.0: New Guide Lines For Vehicles In Corona Red Zone\n\nVideo Link \xe2\x96\xbahttps://t.co/M6mZNsQhet\n\n#TV9Kannada #Nationwide\xe2\x80\xa6'
2020-05-01 15:40:22,"b'RT @rameshlaus: #Maharashtra \n\n1,008 new #coronavirus cases today.. Highest single day till now..\n\nFor the first time, an Indian state has\xe2\x80\xa6'"
